x,ẋ,y,ẏ,θ,dθ/dt,L_touching,R_touching,Do Nothing,Left Thruster,Right Thruster,Main Thruster,Reward,x',ẋ',y',ẏ',θ',dθ/dt',L_touching',R_touching'
0.2841649055480957,0.7819582223892212,0.6693987846374512,-1.3311476707458496,-1.169979214668274,-1.3365373611450195,0.0,0.0,0.0,0.0,0.0,1.0,-7.341450214385986,0.29064446687698364,0.7522344589233398,0.6734049320220947,-1.3648483753204346,-1.239527940750122,-1.390975832939148,0.0,0.0
0.29064446687698364,0.7522344589233398,0.6734049320220947,-1.3648483753204346,-1.239527940750122,-1.390975832939148,0.0,0.0,0.0,0.0,0.0,1.0,-7.624096870422363,0.29718446731567383,0.7218156456947327,0.6755224466323853,-1.3985120058059692,-1.3116739988327026,-1.4429227113723755,0.0,0.0
0.29718446731567383,0.7218156456947327,0.6755224466323853,-1.3985120058059692,-1.3116739988327026,-1.4429227113723755,0.0,0.0,0.0,0.0,0.0,1.0,-7.779552936553955,0.30378085374832153,0.690717875957489,0.6764920949935913,-1.4310051202774048,-1.3859550952911377,-1.4856261014938354,0.0,0.0
0.30378085374832153,0.690717875957489,0.6764920949935913,-1.4310051202774048,-1.3859550952911377,-1.4856261014938354,0.0,0.0,0.0,0.0,0.0,1.0,-7.828569412231445,0.3104475140571594,0.6589093208312988,0.6783493161201477,-1.4651966094970703,-1.4630544185638428,-1.5419905185699463,0.0,0.0
0.3104475140571594,0.6589093208312988,0.6783493161201477,-1.4651966094970703,-1.4630544185638428,-1.5419905185699463,0.0,0.0,0.0,0.0,0.0,1.0,-8.29687786102295,0.31718045473098755,0.6264148354530334,0.6790795922279358,-1.4975477457046509,-1.5422589778900146,-1.5840948820114136,0.0,0.0
0.31718045473098755,0.6264148354530334,0.6790795922279358,-1.4975477457046509,-1.5422589778900146,-1.5840948820114136,0.0,0.0,0.0,0.0,0.0,1.0,-8.297736167907715,0.32398146390914917,0.5931921601295471,0.6794155836105347,-1.53200101852417,-1.6243587732315063,-1.6420042514801025,0.0,0.0
0.32398146390914917,0.5931921601295471,0.6794155836105347,-1.53200101852417,-1.6243587732315063,-1.6420042514801025,0.0,0.0,0.0,0.0,0.0,1.0,-8.773544311523438,0.3308376371860504,0.5592623949050903,0.6778241395950317,-1.5647090673446655,-1.7087072134017944,-1.6869770288467407,0.0,0.0
0.3308376371860504,0.5592623949050903,0.6778241395950317,-1.5647090673446655,-1.7087072134017944,-1.6869770288467407,0.0,0.0,0.0,0.0,0.0,1.0,-8.785711288452148,0.337740421295166,0.5246079564094543,0.6747968792915344,-1.5979175567626953,-1.795539140701294,-1.7366459369659424,0.0,0.0
0.337740421295166,0.5246079564094543,0.6747968792915344,-1.5979175567626953,-1.795539140701294,-1.7366459369659424,0.0,0.0,0.0,0.0,0.0,1.0,-9.060839653015137,0.3446985185146332,0.48921748995780945,0.6721426248550415,-1.6311166286468506,-1.8848475217819214,-1.786177396774292,0.0,0.0
0.3446985185146332,0.48921748995780945,0.6721426248550415,-1.6311166286468506,-1.8848475217819214,-1.786177396774292,0.0,0.0,0.0,0.0,0.0,1.0,-9.375872611999512,0.3516903817653656,0.45306581258773804,0.6666711568832397,-1.6651341915130615,-1.9770870208740234,-1.844800353050232,0.0,0.0
0.3516903817653656,0.45306581258773804,0.6666711568832397,-1.6651341915130615,-1.9770870208740234,-1.844800353050232,0.0,0.0,0.0,0.0,0.0,1.0,-9.708600044250488,0.3587193489074707,0.41615575551986694,0.66123366355896,-1.6981310844421387,-2.0719048976898193,-1.8963651657104492,0.0,0.0
0.3587193489074707,0.41615575551986694,0.66123366355896,-1.6981310844421387,-2.0719048976898193,-1.8963651657104492,0.0,0.0,0.0,0.0,0.0,1.0,-9.968879699707031,0.36578044295310974,0.3784768581390381,0.6549942493438721,-1.7308447360992432,-2.1692771911621094,-1.947454810142517,0.0,0.0
0.36578044295310974,0.3784768581390381,0.6549942493438721,-1.7308447360992432,-2.1692771911621094,-1.947454810142517,0.0,0.0,0.0,0.0,0.0,1.0,-10.290035247802734,0.37287378311157227,0.340055912733078,0.6491467952728271,-1.7611708641052246,-2.2684006690979004,-1.9824844598770142,0.0,0.0
0.37287378311157227,0.340055912733078,0.6491467952728271,-1.7611708641052246,-2.2684006690979004,-1.9824844598770142,0.0,0.0,0.0,0.0,0.0,1.0,-10.409222602844238,0.3799925744533539,0.3008726239204407,0.6426763534545898,-1.7917207479476929,-2.36942982673645,-2.0205941200256348,0.0,0.0
0.3799925744533539,0.3008726239204407,0.6426763534545898,-1.7917207479476929,-2.36942982673645,-2.0205941200256348,0.0,0.0,0.0,0.0,0.0,1.0,-10.786169052124023,0.38712722063064575,0.26090705394744873,0.6353682279586792,-1.822464108467102,-2.4725289344787598,-2.061985492706299,0.0,0.0
0.38712722063064575,0.26090705394744873,0.6353682279586792,-1.822464108467102,-2.4725289344787598,-2.061985492706299,0.0,0.0,0.0,0.0,0.0,1.0,-11.210325241088867,0.3942689895629883,0.22016359865665436,0.6278122663497925,-1.852098822593689,-2.5774519443511963,-2.098477840423584,0.0,0.0
0.3942689895629883,0.22016359865665436,0.6278122663497925,-1.852098822593689,-2.5774519443511963,-2.098477840423584,0.0,0.0,0.0,0.0,0.0,1.0,-11.552610397338867,0.40139466524124146,0.1786249727010727,0.618224024772644,-1.8818542957305908,-2.6845579147338867,-2.14213490486145,0.0,0.0
0.40139466524124146,0.1786249727010727,0.618224024772644,-1.8818542957305908,-2.6845579147338867,-2.14213490486145,0.0,0.0,0.0,0.0,0.0,1.0,-12.036643028259277,0.40850868821144104,0.13629335165023804,0.6102778315544128,-1.9105712175369263,-2.7933619022369385,-2.176093339920044,0.0,0.0
0.40850868821144104,0.13629335165023804,0.6102778315544128,-1.9105712175369263,-2.7933619022369385,-2.176093339920044,0.0,0.0,0.0,0.0,0.0,1.0,-12.527381896972656,0.4155814051628113,0.09316500276327133,0.5999453067779541,-1.938839316368103,-2.904235363006592,-2.2174906730651855,0.0,0.0
0.4155814051628113,0.09316500276327133,0.5999453067779541,-1.938839316368103,-2.904235363006592,-2.2174906730651855,0.0,0.0,0.0,0.0,0.0,1.0,-13.029228210449219,0.4225877821445465,0.04923335090279579,0.5879760384559631,-1.966705560684204,-3.017451047897339,-2.2643380165100098,0.0,0.0
0.4225877821445465,0.04923335090279579,0.5879760384559631,-1.966705560684204,-3.017451047897339,-2.2643380165100098,0.0,0.0,0.0,0.0,0.0,1.0,-13.624242782592773,0.42951497435569763,0.004503009375184774,0.5760633945465088,-1.9936578273773193,-3.1329383850097656,-2.3097658157348633,0.0,0.0
0.42951497435569763,0.004503009375184774,0.5760633945465088,-1.9936578273773193,-3.1329383850097656,-2.3097658157348633,0.0,0.0,0.0,0.0,0.0,1.0,-14.237874031066895,0.4363431930541992,-0.04102090746164322,0.5635713338851929,-2.0197784900665283,-3.2507989406585693,-2.357236385345459,0.0,0.0
0.4363431930541992,-0.04102090746164322,0.5635713338851929,-2.0197784900665283,-3.2507989406585693,-2.357236385345459,0.0,0.0,0.0,0.0,0.0,1.0,-14.860400199890137,0.4430665075778961,-0.08731941133737564,0.5524057149887085,-2.044569253921509,-3.370814561843872,-2.400333881378174,0.0,0.0
0.4430665075778961,-0.08731941133737564,0.5524057149887085,-2.044569253921509,-3.370814561843872,-2.400333881378174,0.0,0.0,0.0,0.0,0.0,1.0,-15.458663940429688,0.44968023896217346,-0.13437344133853912,0.5427770018577576,-2.0682289600372314,-3.4928019046783447,-2.4397730827331543,0.0,0.0
0.44968023896217346,-0.13437344133853912,0.5427770018577576,-2.0682289600372314,-3.4928019046783447,-2.4397730827331543,0.0,0.0,0.0,0.0,0.0,1.0,-16.04115104675293,0.4526606500148773,-0.15480339527130127,0.3176284730434418,-0.3696899116039276,-3.3918750286102295,4.1003031730651855,0.0,0.0
0.4526606500148773,-0.15480339527130127,0.3176284730434418,-0.3696899116039276,-3.3918750286102295,4.1003031730651855,0.0,0.0,,,,,-100.0,,,,,,,,
0.007126522250473499,1.4149315357208252,0.7218081951141357,0.17826034128665924,-0.008250901475548744,-0.16350027918815613,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.014253044500946999,1.418365716934204,0.7208326458930969,0.15256492793560028,-0.01633007824420929,-0.161597341299057,0.0,0.0
0.014253044500946999,1.418365716934204,0.7208326458930969,0.15256492793560028,-0.01633007824420929,-0.161597341299057,0.0,0.0,1.0,0.0,0.0,0.0,-0.4873759150505066,0.021379947662353516,1.421201229095459,0.7208579182624817,0.1259187012910843,-0.024404484778642654,-0.16150358319282532,0.0,0.0
0.021379947662353516,1.421201229095459,0.7208579182624817,0.1259187012910843,-0.024404484778642654,-0.16150358319282532,0.0,0.0,1.0,0.0,0.0,0.0,-0.5971084237098694,0.028507137671113014,1.4234378337860107,0.7208816409111023,0.09924313426017761,-0.03247784078121185,-0.16148225963115692,0.0,0.0
0.028507137671113014,1.4234378337860107,0.7208816409111023,0.09924313426017761,-0.03247784078121185,-0.16148225963115692,0.0,0.0,1.0,0.0,0.0,0.0,-0.6342583298683167,0.035634517669677734,1.4250750541687012,0.7209051847457886,0.07257004827260971,-0.04054990038275719,-0.1614564061164856,0.0,0.0
0.035634517669677734,1.4250750541687012,0.7209051847457886,0.07257004827260971,-0.04054990038275719,-0.1614564061164856,0.0,0.0,1.0,0.0,0.0,0.0,-0.6737005710601807,0.04276218265295029,1.426113247871399,0.7209289073944092,0.04589702561497688,-0.04862067103385925,-0.1614302098751068,0.0,0.0
0.04276218265295029,1.426113247871399,0.7209289073944092,0.04589702561497688,-0.04862067103385925,-0.1614302098751068,0.0,0.0,1.0,0.0,0.0,0.0,-0.7144184708595276,0.04989013820886612,1.4265522956848145,0.7209524512290955,0.019223783165216446,-0.056690119206905365,-0.1614043414592743,0.0,0.0
